state,isMetro,parent_count,child_count,needs_childcare,total_cost,median_family_income
1,False,1,2,1,62103.3456,57904.7734375
1,False,1,3,1,76932.8964,57904.7734375
1,False,1,4,1,82701.2868,57904.7734375
1,False,2,0,0,47454.2904,57904.7734375
1,False,2,1,1,60788.8596,57904.7734375
1,False,2,2,1,74555.8476,57904.7734375
1,False,2,3,1,87915.0876,57904.7734375
1,False,2,4,1,94719.246,57904.7734375
1,True,1,0,0,38106.1812,70579.9140625
1,True,1,1,1,51923.76,70579.9140625
1,True,1,2,1,68864.514,70579.9140625
1,True,1,3,1,85105.6872,70579.9140625
1,True,1,4,1,91508.484,70579.9140625
1,True,2,0,0,51008.5488,70579.9140625
1,True,2,1,1,65401.5408,70579.9140625
1,True,2,2,1,82131.486,70579.9140625
1,True,2,3,1,95816.9184,70579.9140625
1,True,2,4,1,102609.5628,70579.9140625
1,True,1,0,0,35336.874,59071.25
1,True,1,1,1,49017.6912,59071.25
1,True,1,2,1,64515.99,59071.25
1,True,1,3,1,78008.5836,59071.25
1,True,1,4,1,83778.2112,59071.25
1,True,2,0,0,47749.0104,59071.25
1,True,2,1,1,62019.252,59071.25
1,True,2,2,1,76796.016,59071.25
1,True,2,3,1,88784.772,59071.25
1,True,2,4,1,94682.3088,59071.25
1,False,1,0,0,35869.8516,54296.5078125
1,False,1,1,1,49293.486,54296.5078125
1,False,1,2,1,63809.9652,54296.5078125
1,False,1,3,1,77702.3676,54296.5078125
1,False,1,4,1,84555.4104,54296.5078125
1,False,2,0,0,48634.128,54296.5078125
1,False,2,1,1,62288.4552,54296.5078125
1,False,2,2,1,76018.9164,54296.5078125
1,False,2,3,1,89231.6892,54296.5078125
1,False,2,4,1,95424.7968,54296.5078125
1,False,1,0,0,34554.2436,43576.4453125
1,False,1,1,1,47388.498,43576.4453125
1,False,1,2,1,61420.272,43576.4453125
1,False,1,3,1,73693.4292,43576.4453125
1,False,1,4,1,79129.6284,43576.4453125
1,False,2,0,0,46897.7844,43576.4453125
1,False,2,1,1,60216.252,43576.4453125
1,False,2,2,1,73490.5668,43576.4453125
1,False,2,3,1,84485.2908,43576.4453125
1,False,2,4,1,90216.5628,43576.4453125
1,False,1,0,0,34128.2868,49169.56640625
1,False,1,1,1,46989.8088,49169.56640625
1,False,1,2,1,61034.8476,49169.56640625
1,False,1,3,1,75747.8736,49169.56640625
1,False,1,4,1,81134.6424,49169.56640625
1,False,2,0,0,46219.3296,49169.56640625
1,False,2,1,1,59704.3416,49169.56640625
1,False,2,2,1,73008.2808,49169.56640625
1,False,2,3,1,86353.3188,49169.56640625
1,False,2,4,1,91916.6952,49169.56640625
0,False,1,0,0,34744.8984,79776.171875
0,False,1,1,1,57197.3964,79776.171875
0,False,1,2,1,73423.734,79776.171875
0,False,1,3,1,89878.4292,79776.171875
0,False,1,4,1,96676.1424,79776.171875
0,False,2,0,0,49214.3784,79776.171875
0,False,2,1,1,70979.1324,79776.171875
0,False,2,2,1,85958.25,79776.171875
0,False,2,3,1,100931.4144,79776.171875
0,False,2,4,1,107533.992,79776.171875
0,False,1,0,0,38894.2704,98061.890625
0,False,1,1,1,69529.4352,98061.890625
0,False,1,2,1,90806.6484,98061.890625
0,False,1,3,1,113326.4652,98061.890625
0,False,1,4,1,122105.568,98061.890625
0,False,2,0,0,57142.3068,98061.890625
0,False,2,1,1,85166.4024,98061.890625
0,False,2,2,1,104340.1404,98061.890625
0,False,2,3,1,124810.944,98061.890625
0,False,2,4,1,134450.268,98061.890625
0,True,1,0,0,40257.4632,104803.0
0,True,1,1,1,66018.99,104803.0
0,True,1,2,1,87010.0668,104803.0
0,True,1,3,1,111381.8904,104803.0
0,True,1,4,1,117923.73,104803.0
0,True,2,0,0,54289.5816,104803.0
0,True,2,1,1,79667.0856,104803.0
0,True,2,2,1,99475.8396,104803.0
0,True,2,3,1,121199.604,104803.0
0,True,2,4,1,128100.876,104803.0
0,False,1,0,0,44635.7604,55433.203125
0,False,1,1,1,72593.4672,55433.203125
0,False,1,2,1,91846.014,55433.203125
0,False,1,3,1,112479.5856,55433.203125
0,False,1,4,1,118854.1992,55433.203125
0,False,2,0,0,62390.3676,55433.203125
0,False,2,1,1,85417.7928,55433.203125
0,False,2,2,1,103366.5708,55433.203125
0,False,2,3,1,121653.348,55433.203125
0,False,2,4,1,128471.652,55433.203125
0,False,1,0,0,42391.3092,100848.6953125
0,False,1,1,1,64492.6056,100848.6953125
0,False,1,2,1,80866.5816,100848.6953125
0,False,1,3,1,100350.6684,100848.6953125
0,False,1,4,1,106461.504,100848.6953125
0,False,2,0,0,56977.6464,100848.6953125
0,False,2,1,1,77824.0956,100848.6953125
0,False,2,2,1,93360.978,100848.6953125
0,False,2,3,1,110147.1684,100848.6953125
0,False,2,4,1,116310.4224,100848.6953125
0,False,1,0,0,45051.4164,107174.96875
0,False,1,1,1,71860.6116,107174.96875
0,False,1,2,1,90512.8296,107174.96875
0,False,1,3,1,110130.3516,107174.96875
0,False,1,4,1,116397.5628,107174.96875
0,False,2,0,0,59234.514,107174.96875
0,False,2,1,1,84379.5408,107174.96875
0,False,2,2,1,101877.4692,107174.96875
0,False,2,3,1,118945.0428,107174.96875
0,False,2,4,1,125574.288,107174.96875
0,False,1,0,0,39510.6972,57301.0
0,False,1,1,1,63700.9164,57301.0
0,False,1,2,1,80940.732,57301.0
0,False,1,3,1,101185.23,57301.0
0,False,1,4,1,107947.3596,57301.0
0,False,2,0,0,55040.6664,57301.0
0,False,2,1,1,76948.1772,57301.0
0,False,2,2,1,92515.7112,57301.0
0,False,2,3,1,111232.2192,57301.0
0,False,2,4,1,117675.1176,57301.0
0,True,1,0,0,40619.6484,92407.15625
0,True,1,1,1,68766.264,92407.15625
0,True,1,2,1,90191.6832,92407.15625
0,True,1,3,1,115300.6404,92407.15625
0,True,1,4,1,121648.524,92407.15625
0,True,2,0,0,56069.6256,92407.15625
0,True,2,1,1,82143.264,92407.15625
0,True,2,2,1,102384.3864,92407.15625
0,True,2,3,1,124971.588,92407.15625
0,True,2,4,1,131661.672,92407.15625
0,False,1,0,0,39551.2908,83207.8203125
0,False,1,1,1,60817.3068,83207.8203125
0,False,1,2,1,76616.8764,83207.8203125
0,False,1,3,1,93808.8456,83207.8203125
0,False,1,4,1,100714.5708,83207.8203125
0,False,2,0,0,53557.5588,83207.8203125
0,False,2,1,1,74249.8008,83207.8203125
0,False,2,2,1,88681.3824,83207.8203125
0,False,2,3,1,104826.7032,83207.8203125
0,False,2,4,1,110945.6832,83207.8203125
0,False,1,0,0,38233.3272,69310.7578125
0,False,1,1,1,60129.1932,69310.7578125
0,False,1,2,1,75485.0688,69310.7578125
0,False,1,3,1,91663.4292,69310.7578125
0,False,1,4,1,98106.9552,69310.7578125
0,False,2,0,0,53971.2252,69310.7578125
0,False,2,1,1,72783.9312,69310.7578125
0,False,2,2,1,86851.2888,69310.7578125
0,False,2,3,1,101958.0,69310.7578125
0,False,2,4,1,107663.0748,69310.7578125
0,False,1,0,0,41703.6504,111667.3359375
0,False,1,1,1,69913.9452,111667.3359375
0,False,1,2,1,89029.8276,111667.3359375
0,False,1,3,1,114472.3716,111667.3359375
0,False,1,4,1,120874.692,111667.3359375
0,False,2,0,0,58372.8636,111667.3359375
0,False,2,1,1,83114.508,111667.3359375
0,False,2,2,1,101147.3316,111667.3359375
0,False,2,3,1,124018.224,111667.3359375
0,False,2,4,1,130712.688,111667.3359375
0,False,1,0,0,42161.0268,90893.6171875
0,False,1,1,1,63887.5956,90893.6171875
0,False,1,2,1,81045.8556,90893.6171875
0,False,1,3,1,101475.6912,90893.6171875
0,False,1,4,1,109084.5468,90893.6171875
0,False,2,0,0,55711.524,90893.6171875
0,False,2,1,1,77938.0728,90893.6171875
0,False,2,2,1,93386.3784,90893.6171875
0,False,2,3,1,112509.6216,90893.6171875
0,False,2,4,1,119661.4224,90893.6171875
0,False,1,0,0,41003.868,93116.6953125
0,False,1,1,1,67958.49,93116.6953125
0,False,1,2,1,86303.3316,93116.6953125
0,False,1,3,1,107826.0816,93116.6953125
0,False,1,4,1,114029.1564,93116.6953125
0,False,2,0,0,56529.6624,93116.6953125
0,False,2,1,1,81303.504,93116.6953125
0,False,2,2,1,98596.9452,93116.6953125
0,False,2,3,1,117481.266,93116.6953125
0,False,2,4,1,124014.78,93116.6953125
0,False,1,0,0,43482.4752,100100.140625
0,False,1,1,1,71721.246,100100.140625
0,False,1,2,1,90603.6972,100100.140625
0,False,1,3,1,111218.8248,100100.140625
0,False,1,4,1,117669.5856,100100.140625
0,False,2,0,0,59625.1284,100100.140625
0,False,2,1,1,85214.5776,100100.140625
0,False,2,2,1,103003.476,100100.140625
0,False,2,3,1,121149.6,100100.140625
0,False,2,4,1,127987.452,100100.140625
0,False,1,0,0,34289.3352,37315.88671875
0,False,1,1,1,54270.978,37315.88671875
0,False,1,2,1,69482.4312,37315.88671875
0,False,1,3,1,84647.4252,37315.88671875
0,False,1,4,1,91272.6324,37315.88671875
0,False,2,0,0,48640.6992,37315.88671875
0,False,2,1,1,68252.8248,37315.88671875
0,False,2,2,1,82909.5816,37315.88671875
0,False,2,3,1,95953.5,37315.88671875
0,False,2,4,1,102711.2808,37315.88671875
0,False,1,0,0,35718.6624,49140.8125
0,False,1,1,1,55267.8276,49140.8125
0,False,1,2,1,70146.8436,49140.8125
0,False,1,3,1,85917.5856,49140.8125
0,False,1,4,1,92524.6236,49140.8125
0,False,2,0,0,49452.9672,49140.8125
0,False,2,1,1,68230.3128,49140.8125
0,False,2,2,1,82062.4044,49140.8125
0,False,2,3,1,96740.3256,49140.8125
0,False,2,4,1,102792.996,49140.8125
0,True,1,0,0,40393.368,93137.2265625
0,True,1,1,1,63956.1036,93137.2265625
0,True,1,2,1,83732.8416,93137.2265625
0,True,1,3,1,106156.1952,93137.2265625
0,True,1,4,1,112933.1256,93137.2265625
0,True,2,0,0,54527.496,93137.2265625
0,True,2,1,1,77826.2928,93137.2265625
0,True,2,2,1,96568.5876,93137.2265625
0,True,2,3,1,116135.9064,93137.2265625
0,True,2,4,1,123305.988,93137.2265625
0,False,1,0,0,45334.1508,61156.734375
0,False,1,1,1,70528.6236,61156.734375
0,False,1,2,1,89717.3904,61156.734375
0,False,1,3,1,111503.2848,61156.734375
0,False,1,4,1,118247.3784,61156.734375
0,False,2,0,0,60002.9184,61156.734375
0,False,2,1,1,84291.5916,61156.734375
0,False,2,2,1,102160.6284,61156.734375
0,False,2,3,1,121581.564,61156.734375
0,False,2,4,1,128834.016,61156.734375
0,False,1,0,0,43661.1384,85656.8046875
0,False,1,1,1,67781.3736,85656.8046875
0,False,1,2,1,85583.5308,85656.8046875
0,False,1,3,1,104450.8716,85656.8046875
0,False,1,4,1,110471.7768,85656.8046875
0,False,2,0,0,56337.6504,85656.8046875
0,False,2,1,1,80863.1364,85656.8046875
0,False,2,2,1,97492.8456,85656.8046875
0,False,2,3,1,113957.3436,85656.8046875
0,False,2,4,1,120198.768,85656.8046875
0,False,1,0,0,43105.3068,60250.046875
0,False,1,1,1,65719.5588,60250.046875
0,False,1,2,1,83642.7012,60250.046875
0,False,1,3,1,105336.246,60250.046875
0,False,1,4,1,112045.8276,60250.046875
0,False,2,0,0,56025.996,60250.046875
0,False,2,1,1,79167.48,60250.046875
0,False,2,2,1,95337.3636,60250.046875
0,False,2,3,1,115453.1364,60250.046875
0,False,2,4,1,122059.464,60250.046875
0,False,1,0,0,40514.7036,85354.9140625
0,False,1,1,1,63432.7968,85354.9140625
0,False,1,2,1,80141.0628,85354.9140625
0,False,1,3,1,97521.8316,85354.9140625
0,False,1,4,1,103793.73,85354.9140625
0,False,2,0,0,54861.8736,85354.9140625
0,False,2,1,1,77085.516,85354.9140625
0,False,2,2,1,92949.1344,85354.9140625
0,False,2,3,1,107834.4144,85354.9140625
0,False,2,4,1,114063.5388,85354.9140625
0,False,1,0,0,37975.0284,66447.96875
0,False,1,1,1,58765.9752,66447.96875
0,False,1,2,1,74154.0708,66447.96875
0,False,1,3,1,89276.5248,66447.96875
0,False,1,4,1,95804.976,66447.96875
0,False,2,0,0,51065.6196,66447.96875
0,False,2,1,1,71733.0408,66447.96875
0,False,2,2,1,85883.8188,66447.96875
0,False,2,3,1,99984.2112,66447.96875
0,False,2,4,1,105827.1684,66447.96875
0,False,1,0,0,41412.7176,94401.25
0,False,1,1,1,64690.482,94401.25
0,False,1,2,1,82249.3824,94401.25
0,False,1,3,1,104635.2888,94401.25
0,False,1,4,1,111035.238,94401.25
0,False,2,0,0,57420.4332,94401.25
0,False,2,1,1,78443.1504,94401.25
0,False,2,2,1,95041.236,94401.25
0,False,2,3,1,114671.3556,94401.25
0,False,2,4,1,121320.732,94401.25
0,False,1,0,0,43501.5,85446.3046875
0,False,1,1,1,67500.486,85446.3046875
0,False,1,2,1,84750.486,85446.3046875
0,False,1,3,1,103719.2928,85446.3046875
0,False,1,4,1,109641.8784,85446.3046875
0,False,2,0,0,59114.4204,85446.3046875
0,False,2,1,1,80328.9252,85446.3046875
0,False,2,2,1,96573.3864,85446.3046875
0,False,2,3,1,112940.0268,85446.3046875
0,False,2,4,1,119022.774,85446.3046875
0,False,1,0,0,42258.9288,87256.59375
0,False,1,1,1,64647.0288,87256.59375
0,False,1,2,1,81992.7132,87256.59375
0,False,1,3,1,104263.9224,87256.59375
0,False,1,4,1,111130.0776,87256.59375
0,False,2,0,0,56113.8636,87256.59375
0,False,2,1,1,77854.8108,87256.59375
0,False,2,2,1,93463.3884,87256.59375
0,False,2,3,1,114281.3088,87256.59375
0,False,2,4,1,120755.256,87256.59375
0,False,1,0,0,39153.4248,101760.515625
0,False,1,1,1,62835.7152,101760.515625
0,False,1,2,1,79313.9184,101760.515625
0,False,1,3,1,96445.512,101760.515625
0,False,1,4,1,102613.3716,101760.515625
0,False,2,0,0,56337.7788,101760.515625
0,False,2,1,1,75728.9184,101760.515625
0,False,2,2,1,91309.6752,101760.515625
0,False,2,3,1,105908.3436,101760.515625
0,False,2,4,1,112050.3168,101760.515625
0,False,1,0,0,37775.0532,71467.09375
0,False,1,1,1,57309.5628,71467.09375
0,False,1,2,1,72636.2172,71467.09375
0,False,1,3,1,89472.8904,71467.09375
0,False,1,4,1,96304.9752,71467.09375
0,False,2,0,0,50658.7152,71467.09375
0,False,2,1,1,70755.4224,71467.09375
0,False,2,2,1,84901.3944,71467.09375
0,False,2,3,1,100637.8008,71467.09375
0,False,2,4,1,106804.9104,71467.09375
0,False,1,0,0,40921.0836,80220.78125
0,False,1,1,1,63769.98,80220.78125
0,False,1,2,1,80352.0876,80220.78125
0,False,1,3,1,97078.7052,80220.78125
0,False,1,4,1,103776.7968,80220.78125
0,False,2,0,0,54661.7112,80220.78125
0,False,2,1,1,76933.002,80220.78125
0,False,2,2,1,91927.4064,80220.78125
0,False,2,3,1,107429.8128,80220.78125
0,False,2,4,1,113535.1176,80220.78125
0,False,1,0,0,34440.3984,52926.72265625
0,False,1,1,1,53713.0308,52926.72265625
0,False,1,2,1,68446.7748,52926.72265625
0,False,1,3,1,85287.8088,52926.72265625
0,False,1,4,1,91893.234,52926.72265625
0,False,2,0,0,49373.748,52926.72265625
0,False,2,1,1,66590.0688,52926.72265625
0,False,2,2,1,80345.0628,52926.72265625
0,False,2,3,1,96028.6932,52926.72265625
0,False,2,4,1,102100.1364,52926.72265625
3,False,1,0,0,37445.4204,42365.81640625
3,False,1,1,1,53914.254,42365.81640625
3,False,1,2,1,67992.9312,42365.81640625
3,False,1,3,1,82888.0488,42365.81640625
3,False,1,4,1,89544.8028,42365.81640625
3,False,2,0,0,52029.984,42365.81640625
3,False,2,1,1,68044.008,42365.81640625
3,False,2,2,1,81151.7988,42365.81640625
3,False,2,3,1,94389.6444,42365.81640625
3,False,2,4,1,102076.77,42365.81640625
3,True,1,0,0,36715.8516,61257.36328125
3,True,1,1,1,54002.9184,61257.36328125
3,True,1,2,1,68590.7808,61257.36328125
3,True,1,3,1,86687.5896,61257.36328125
3,True,1,4,1,92125.5408,61257.36328125
3,True,2,0,0,48360.4272,61257.36328125
3,True,2,1,1,66375.6624,61257.36328125
3,True,2,2,1,80760.1812,61257.36328125
3,True,2,3,1,96286.6116,61257.36328125
3,True,2,4,1,101885.7192,61257.36328125
3,True,1,0,0,46024.0044,77820.0625
3,True,1,1,1,67712.1972,77820.0625
3,True,1,2,1,87044.4372,77820.0625
3,True,1,3,1,107507.2152,77820.0625
3,True,1,4,1,114348.3168,77820.0625
3,True,2,0,0,60168.4224,77820.0625
3,True,2,1,1,82701.6324,77820.0625
3,True,2,2,1,99432.1056,77820.0625
3,True,2,3,1,118059.3276,77820.0625
3,True,2,4,1,125305.116,77820.0625
3,False,1,0,0,39067.9692,52807.609375
3,False,1,1,1,54967.236,52807.609375
3,False,1,2,1,68829.5628,52807.609375
3,False,1,3,1,85181.8824,52807.609375
3,False,1,4,1,91627.6584,52807.609375
3,False,2,0,0,50860.9692,52807.609375
3,False,2,1,1,67488.3636,52807.609375
3,False,2,2,1,80353.5348,52807.609375
3,False,2,3,1,95743.77,52807.609375
3,False,2,4,1,101579.6364,52807.609375
3,False,1,0,0,38734.3476,61065.34375
3,False,1,1,1,53346.5628,61065.34375
3,False,1,2,1,66996.2748,61065.34375
3,False,1,3,1,85017.7212,61065.34375
3,False,1,4,1,90541.3008,61065.34375
3,False,2,0,0,51380.226,61065.34375
3,False,2,1,1,65844.0816,61065.34375
3,False,2,2,1,79403.8416,61065.34375
3,False,2,3,1,94856.8596,61065.34375
3,False,2,4,1,100537.0668,61065.34375
3,False,1,0,0,34738.506,66232.3359375
3,False,1,1,1,49538.7948,66232.3359375
3,False,1,2,1,61990.7052,66232.3359375
3,False,1,3,1,75557.49,66232.3359375
3,False,1,4,1,81213.5328,66232.3359375
3,False,2,0,0,49210.3008,66232.3359375
3,False,2,1,1,61979.5548,66232.3359375
3,False,2,2,1,73735.2132,66232.3359375
3,False,2,3,1,86732.0976,66232.3359375
3,False,2,4,1,91902.018,66232.3359375
3,False,1,0,0,38689.008,45610.5859375
3,False,1,1,1,57064.3248,45610.5859375
3,False,1,2,1,71983.1772,45610.5859375
3,False,1,3,1,89539.3296,45610.5859375
3,False,1,4,1,96149.6364,45610.5859375
3,False,2,0,0,53496.7788,45610.5859375
3,False,2,1,1,70978.9224,45610.5859375
3,False,2,2,1,84714.4104,45610.5859375
3,False,2,3,1,100420.1364,45610.5859375
3,False,2,4,1,107964.75,45610.5859375
3,True,1,0,0,40168.0548,78828.40625
3,True,1,1,1,61216.764,78828.40625
3,True,1,2,1,78728.478,78828.40625
3,True,1,3,1,100557.3984,78828.40625
3,True,1,4,1,106290.6444,78828.40625
3,True,2,0,0,53407.02,78828.40625
3,True,2,1,1,74148.5388,78828.40625
3,True,2,2,1,89542.1664,78828.40625
3,True,2,3,1,109274.976,78828.40625
3,True,2,4,1,115139.7192,78828.40625
3,True,1,0,0,37979.4816,55873.7109375
3,True,1,1,1,57109.9044,55873.7109375
3,True,1,2,1,72914.2788,55873.7109375
3,True,1,3,1,91924.5936,55873.7109375
3,True,1,4,1,98528.4372,55873.7109375
3,True,2,0,0,52908.6504,55873.7109375
3,True,2,1,1,71299.0956,55873.7109375
3,True,2,2,1,85912.6584,55873.7109375
3,True,2,3,1,103038.6324,55873.7109375
3,True,2,4,1,110574.726,55873.7109375
3,False,1,0,0,37756.0896,50256.97265625
3,False,1,1,1,55184.7252,50256.97265625
3,False,1,2,1,69365.3088,50256.97265625
3,False,1,3,1,85538.6772,50256.97265625
3,False,1,4,1,91829.8188,50256.97265625
3,False,2,0,0,52430.1624,50256.97265625
3,False,2,1,1,69050.4252,50256.97265625
3,False,2,2,1,82242.996,50256.97265625
3,False,2,3,1,96695.1684,50256.97265625
3,False,2,4,1,103968.27,50256.97265625
3,True,1,0,0,33179.748,68517.0234375
3,True,1,1,1,52528.482,68517.0234375
3,True,1,2,1,66932.5776,68517.0234375
3,True,1,3,1,85369.6932,68517.0234375
3,True,1,4,1,90341.3316,68517.0234375
3,True,2,0,0,45301.35,68517.0234375
3,True,2,1,1,63654.4104,68517.0234375
3,True,2,2,1,77921.2152,68517.0234375
3,True,2,3,1,93759.6564,68517.0234375
3,True,2,4,1,98961.1404,68517.0234375
3,True,1,0,0,41364.6504,68271.609375
3,True,1,1,1,61851.8316,68271.609375
3,True,1,2,1,79064.982,68271.609375
3,True,1,3,1,99989.7072,68271.609375
3,True,1,4,1,105584.1564,68271.609375
3,True,2,0,0,54799.3656,68271.609375
3,True,2,1,1,75018.6504,68271.609375
3,True,2,2,1,89996.976,68271.609375
3,True,2,3,1,108898.008,68271.609375
3,True,2,4,1,114570.5508,68271.609375
3,False,1,0,0,33309.0732,47991.796875
3,False,1,1,1,47309.5404,47991.796875
3,False,1,2,1,59021.3904,47991.796875
3,False,1,3,1,71908.728,47991.796875
3,False,1,4,1,75749.4024,47991.796875
3,False,2,0,0,44111.382,47991.796875
3,False,2,1,1,58211.9712,47991.796875
3,False,2,2,1,69226.746,47991.796875
3,False,2,3,1,81031.1076,47991.796875
3,False,2,4,1,85983.3048,47991.796875
3,True,1,0,0,39531.4368,66341.1796875
3,True,1,1,1,61252.6524,66341.1796875
3,True,1,2,1,78113.1684,66341.1796875
3,True,1,3,1,98936.25,66341.1796875
3,True,1,4,1,105769.2888,66341.1796875
3,True,2,0,0,55359.3048,66341.1796875
3,True,2,1,1,75421.1544,66341.1796875
3,True,2,2,1,91504.3356,66341.1796875
3,True,2,3,1,109696.6752,66341.1796875
3,True,2,4,1,116648.976,66341.1796875
3,True,1,0,0,37168.626,51688.37109375
3,True,1,1,1,56557.8456,51688.37109375
3,True,1,2,1,72402.5628,51688.37109375
3,True,1,3,1,91357.4412,51688.37109375
3,True,1,4,1,98609.4732,51688.37109375
3,True,2,0,0,51135.9492,51688.37109375
3,True,2,1,1,70630.5588,51688.37109375
3,True,2,2,1,85373.5896,51688.37109375
3,True,2,3,1,103358.004,51688.37109375
3,True,2,4,1,109857.3516,51688.37109375
2,False,1,0,0,33446.8212,58720.07421875
2,False,1,1,1,46088.5872,58720.07421875
2,False,1,2,1,56318.238,58720.07421875
2,False,1,3,1,67403.8296,58720.07421875
2,False,1,4,1,72209.262,58720.07421875
2,False,2,0,0,44478.48,58720.07421875
2,False,2,1,1,57722.0976,58720.07421875
2,False,2,2,1,67032.6972,58720.07421875
2,False,2,3,1,77055.4332,58720.07421875
2,False,2,4,1,82953.6912,58720.07421875
2,False,1,0,0,33088.5084,57424.21875
2,False,1,1,1,45460.9692,57424.21875
2,False,1,2,1,55637.3436,57424.21875
2,False,1,3,1,67275.6504,57424.21875
2,False,1,4,1,72063.8964,57424.21875
2,False,2,0,0,45245.5896,57424.21875
2,False,2,1,1,56855.262,57424.21875
2,False,2,2,1,66054.2112,57424.21875
2,False,2,3,1,76633.0728,57424.21875
2,False,2,4,1,81687.9552,57424.21875
2,False,1,0,0,33394.6344,52002.578125
2,False,1,1,1,47171.8152,52002.578125
2,False,1,2,1,57777.7848,52002.578125
2,False,1,3,1,69161.6256,52002.578125
2,False,1,4,1,74397.1344,52002.578125
2,False,2,0,0,45496.5552,52002.578125
2,False,2,1,1,58962.0348,52002.578125
2,False,2,2,1,68661.7152,52002.578125
2,False,2,3,1,78875.5668,52002.578125
2,False,2,4,1,85130.6016,52002.578125
2,True,1,0,0,35230.2096,79190.875
2,True,1,1,1,50571.774,79190.875
2,True,1,2,1,66702.8496,79190.875
2,True,1,3,1,84825.234,79190.875
2,True,1,4,1,90322.0248,79190.875
2,True,2,0,0,47073.7212,79190.875
2,True,2,1,1,62941.2768,79190.875
2,True,2,2,1,77454.1284,79190.875
2,True,2,3,1,93008.226,79190.875
2,True,2,4,1,98710.8984,79190.875
2,False,1,0,0,32249.1648,54432.046875
2,False,1,1,1,44238.6624,54432.046875
2,False,1,2,1,54169.7808,54432.046875
2,False,1,3,1,66356.4204,54432.046875
2,False,1,4,1,70763.1156,54432.046875
2,False,2,0,0,43797.882,54432.046875
2,False,2,1,1,55284.732,54432.046875
2,False,2,2,1,64400.1096,54432.046875
2,False,2,3,1,75607.4652,54432.046875
2,False,2,4,1,81045.2868,54432.046875
2,False,1,0,0,33252.7764,54462.8515625
2,False,1,1,1,45610.23,54462.8515625
2,False,1,2,1,55739.3676,54462.8515625
2,False,1,3,1,66735.0648,54462.8515625
2,False,1,4,1,71313.5568,54462.8515625
2,False,2,0,0,44313.5532,54462.8515625
2,False,2,1,1,56810.9652,54462.8515625
2,False,2,2,1,65997.6384,54462.8515625
2,False,2,3,1,75982.9104,54462.8515625
2,False,2,4,1,80828.7072,54462.8515625
2,False,1,0,0,34857.9816,61136.1953125
2,False,1,1,1,48120.0792,61136.1953125
2,False,1,2,1,58359.4164,61136.1953125
2,False,1,3,1,69342.5976,61136.1953125
2,False,1,4,1,74081.4084,61136.1953125
2,False,2,0,0,45420.2076,61136.1953125
2,False,2,1,1,59062.5348,61136.1953125
2,False,2,2,1,68435.1096,61136.1953125
2,False,2,3,1,78282.486,61136.1953125
2,False,2,4,1,84035.6952,61136.1953125
2,False,1,0,0,32498.5284,59249.91796875
2,False,1,1,1,45942.9048,59249.91796875
